,inspection_id,negative_0,negative_1,negative_2,negative_3,negative_4,negative_5,negative_6,negative_7,negative_8,negative_9,negative_10,negative_11,negative_12,negative_13,negative_14,negative_15,negative_16,negative_17,negative_18,negative_19,positive_0,positive_1,positive_2,positive_3,positive_4,positive_5,positive_6,positive_7,positive_8,positive_9,positive_10,positive_11,positive_12,positive_13,positive_14,positive_15,positive_16,positive_17,positive_18,positive_19
10282,DA2312745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10283,DA2312783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10284,DA2312807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.4286,0.0,0.1429,0.0,0.0,0.0
10285,DA2312810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10286,DA2312811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10287,DA2312812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10288,DA2312814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10289,DA2312815,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10290,DA2312816,0.0,0.0667,0.0,0.2667,0.0,0.1333,0.1333,0.0,0.0,0.0667,0.2667,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.2,0.1333,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1333,0.0,0.2,0.0,0.0,0.0
10291,DA2312846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10292,DA2312849,0.0,0.0357,0.1786,0.0,0.0,0.1071,0.0,0.0714,0.0714,0.0,0.0,0.0357,0.2143,0.0,0.2143,0.0,0.0714,0.0,0.0,0.0,0.2143,0.0357,0.1786,0.0357,0.0,0.0,0.0,0.0357,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,0.0
10293,DA2312850,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.1667,0.0,0.0,0.5833,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0833,0.0,0.3333,0.0,0.0,0.0
10294,DA2312851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10295,DA2312853,0.0,0.0,0.1176,0.1765,0.0,0.0588,0.0,0.2353,0.0294,0.0,0.2647,0.0294,0.0,0.0,0.0,0.0294,0.0,0.0,0.0,0.0588,0.1176,0.0294,0.1176,0.0,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765,0.0,0.0294,0.0,0.5,0.0,0.0,0.0
10296,DA2312876,0.0,0.0,0.0909,0.0909,0.0,0.4091,0.0,0.0455,0.0,0.1364,0.1818,0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.2273,0.0,0.3636,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.1364,0.0,0.0455,0.0,0.0455,0.0,0.0455,0.0
10297,DA2312970,0.0,0.0,0.125,0.0,0.0,0.375,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
10298,DA2312979,0.0,0.0,0.0455,0.0,0.2273,0.1364,0.0,0.0,0.1591,0.0,0.0455,0.0,0.0455,0.0,0.0,0.0227,0.0,0.3182,0.0,0.0,0.0682,0.1818,0.2727,0.0,0.0,0.0,0.0,0.0,0.1364,0.1818,0.0227,0.0227,0.0227,0.0,0.0227,0.0,0.0,0.0,0.0682,0.0
10299,DA2313107,0.0313,0.0,0.1875,0.0,0.0625,0.0938,0.0625,0.25,0.125,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0938,0.0,0.1875,0.0,0.0,0.0,0.0,0.0938,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0313,0.0,0.0313,0.0
10300,DA2313108,0.0714,0.0357,0.0357,0.0,0.0,0.2143,0.0,0.1786,0.0,0.0,0.25,0.0,0.1429,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.3214,0.0,0.2143,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.1071,0.1786,0.0,0.0,0.0714,0.0,0.0,0.0357
10301,DA2313226,0.0313,0.0313,0.0625,0.0,0.0313,0.0938,0.125,0.0625,0.0,0.0,0.0,0.0313,0.3125,0.0,0.1563,0.0,0.0313,0.0313,0.0,0.0,0.2188,0.25,0.125,0.0313,0.0,0.0313,0.0,0.0,0.0,0.0313,0.0,0.0625,0.0,0.2188,0.0313,0.0,0.0,0.0,0.0,0.0
10302,DA2313239,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10303,DA2313278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10304,DA2313284,0.0,0.0,0.1429,0.0,0.0,0.2857,0.1429,0.0,0.0,0.0,0.0,0.2857,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.1429,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10305,DA2313285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10306,DA2313287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10307,DA2313291,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10308,DA2313293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10309,DA2313295,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.1111,0.1111,0.0,0.3333,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.1111,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.1111,0.0
10310,DA2313296,0.0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0
10311,DA2313318,0.0,0.0,0.1667,0.0,0.0417,0.125,0.0417,0.125,0.0833,0.0417,0.0833,0.0,0.25,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10312,DA2313319,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.4444,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.3333,0.0,0.0,0.0,0.0,0.0
10313,DA2313400,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
10314,DA2313405,0.0222,0.0667,0.0444,0.0222,0.0,0.1111,0.0222,0.0444,0.2,0.0667,0.0,0.0,0.2,0.0,0.1556,0.0,0.0,0.0444,0.0,0.0,0.0667,0.3778,0.2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.0444,0.2,0.0,0.0,0.0222,0.0,0.0222,0.0
10315,DA2313406,0.1667,0.0,0.0833,0.0833,0.0833,0.0833,0.0,0.0,0.1667,0.0833,0.0,0.0,0.1667,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.25,0.0833,0.0,0.0,0.0,0.0,0.0,0.25,0.0
10316,DA2313423,0.0,0.0,0.0625,0.0625,0.0,0.4375,0.0,0.0,0.0625,0.0,0.125,0.0,0.0625,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.125,0.125,0.1875,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10317,DA2313427,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10318,DA2313432,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10319,DA2313438,0.0,0.0,0.3636,0.0909,0.0909,0.2727,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10320,DA2313442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10321,DA2313444,0.0,0.0,0.1667,0.0,0.0833,0.0833,0.1667,0.0833,0.0,0.0,0.0,0.0,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.25,0.1667,0.0,0.0,0.0,0.0,0.0
10322,DA2313460,0.0,0.0,0.0,0.0,0.0,0.3636,0.0,0.1818,0.0,0.0909,0.0,0.0,0.1818,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.1818,0.2727,0.0909,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0909,0.0,0.0,0.0,0.0909,0.0
10323,DA2313461,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.0625,0.0,0.3125,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.3125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10324,DA2313478,0.0,0.0,0.125,0.0,0.3125,0.0625,0.0,0.0625,0.125,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.0
10325,DA2313658,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.1667,0.0,0.0556,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.1667,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.1111,0.0,0.0,0.0
10326,DA2313672,0.0,0.0,0.129,0.0323,0.0,0.0968,0.0645,0.0323,0.0323,0.0,0.0645,0.1935,0.0645,0.0,0.2903,0.0,0.0,0.0,0.0,0.0,0.0323,0.2581,0.2903,0.0,0.0,0.2581,0.0,0.0,0.0,0.0,0.0,0.0323,0.0323,0.0645,0.0323,0.0,0.0,0.0,0.0,0.0
10327,DA2313700,0.2174,0.0,0.0435,0.0,0.0,0.0,0.0,0.2609,0.2609,0.0,0.2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.1304,0.3043,0.0,0.0,0.0,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0435,0.0,0.087,0.0,0.0435,0.0435
10328,DA2313762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10329,DA2313833,0.013000000000000001,0.026000000000000002,0.0519,0.013000000000000001,0.026000000000000002,0.1169,0.0779,0.0909,0.039,0.013000000000000001,0.0,0.013000000000000001,0.2727,0.0,0.1818,0.013000000000000001,0.026000000000000002,0.026000000000000002,0.0,0.0,0.1299,0.0649,0.3506,0.0,0.0,0.0,0.013000000000000001,0.013000000000000001,0.0519,0.0,0.0,0.2857,0.013000000000000001,0.039,0.0,0.0,0.013000000000000001,0.0,0.026000000000000002,0.0
10330,DA2313834,0.0118,0.0,0.1882,0.0,0.0235,0.0588,0.0471,0.1412,0.0118,0.0118,0.0941,0.0,0.3882,0.0118,0.0118,0.0,0.0,0.0,0.0,0.0,0.0471,0.0706,0.4,0.0,0.0,0.0,0.0,0.0706,0.0,0.0,0.0,0.2588,0.1059,0.0,0.0118,0.0,0.0118,0.0,0.0235,0.0
10331,DA2313841,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10332,DA2313856,0.0157,0.0,0.0394,0.0,0.0079,0.6063,0.0079,0.0709,0.0236,0.0787,0.0236,0.0,0.0472,0.0,0.0551,0.0,0.0157,0.0,0.0,0.0079,0.3071,0.0709,0.2205,0.0,0.126,0.0,0.126,0.0157,0.0,0.0,0.0,0.0472,0.0236,0.0079,0.0,0.0,0.0079,0.0,0.0472,0.0
10333,DA2313858,0.0,0.0,0.2222,0.0,0.0,0.2222,0.1111,0.1111,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.2222,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.1111,0.3333,0.0,0.0,0.0,0.0,0.0,0.0
10334,DA2313859,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0
10335,DA2313868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10336,DA2313875,0.2222,0.0,0.0,0.0,0.0,0.1111,0.3333,0.0,0.0,0.0,0.1111,0.1111,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.2222,0.1111,0.1111,0.0,0.0,0.1111,0.0,0.1111,0.0,0.0,0.0,0.2222,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10337,DA2313907,0.0833,0.0,0.25,0.0,0.0,0.0833,0.1667,0.0,0.0833,0.0,0.0,0.0,0.1667,0.0,0.0833,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.3333,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,0.1667,0.0833,0.0,0.0,0.0,0.0,0.0
10338,DA2313995,0.0833,0.0,0.0,0.0,0.0833,0.125,0.0,0.125,0.125,0.0833,0.125,0.0,0.125,0.0,0.0,0.0,0.0833,0.0,0.0,0.0417,0.4167,0.0417,0.0833,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1667,0.0417,0.0,0.0417,0.0,0.0833,0.0,0.0,0.0
10339,DA2314052,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
10340,DA2314080,0.0,0.0,0.3529,0.1765,0.0,0.0,0.0588,0.1765,0.0588,0.0,0.0,0.0,0.0588,0.0,0.0,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8824,0.0,0.0,0.0
10341,DA2314094,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0
10342,DA2314095,0.0769,0.0,0.0769,0.0,0.0,0.6154,0.0,0.0,0.0,0.1538,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538,0.3077,0.1538,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308,0.0,0.0769,0.0,0.0,0.0,0.0,0.0
10343,DA2314096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10344,DA2314109,0.0208,0.0208,0.1667,0.0,0.1042,0.0833,0.0208,0.2292,0.2083,0.0208,0.0208,0.0,0.0625,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0625,0.0208,0.1458,0.0,0.0,0.0,0.0,0.1042,0.0,0.0,0.0,0.5208,0.0625,0.0208,0.0417,0.0,0.0208,0.0,0.0,0.0
10345,DA2314121,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.0
10346,DA2314164,0.0,0.0,0.0714,0.0,0.0,0.0357,0.2857,0.4286,0.0357,0.0,0.1071,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071,0.2857,0.0,0.0357,0.0,0.1429,0.0,0.1786,0.0
10347,DA2314226,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
10348,DA2314229,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,0.0,0.0,0.1667,0.1667,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,0.1667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.1667,0.0,0.0,0.0
10349,DA2314326,0.1154,0.0,0.1538,0.0,0.1154,0.0577,0.0769,0.0577,0.0577,0.0577,0.0192,0.0192,0.1731,0.0,0.0769,0.0192,0.0,0.0,0.0,0.0,0.0192,0.0577,0.2692,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.5192,0.0577,0.0,0.0,0.0,0.0,0.0,0.0385,0.0
10350,DA2314329,0.0,0.0,0.0,0.2857,0.1429,0.0,0.0,0.1429,0.1429,0.1429,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.1429,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.1429,0.0,0.1429,0.0,0.1429,0.0,0.0,0.0
10351,DA2314412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10352,DA2314419,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10353,DA2314435,0.0,0.0,0.0741,0.1852,0.1481,0.0,0.0,0.037000000000000005,0.0741,0.0,0.4074,0.0,0.0,0.037000000000000005,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.1481,0.0,0.0,0.0,0.4815,0.0,0.037000000000000005,0.0
10354,DA2314464,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0
10355,DA2314466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10356,DA2314471,0.0,0.0909,0.1364,0.0455,0.0909,0.0909,0.0455,0.2727,0.1364,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.4545,0.0455,0.0,0.1818,0.0,0.0,0.0,0.0455,0.0
10357,DA2314478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0
10358,DA2314479,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0
