,also,also,always,always,ask,back,bad,bad,bad,bbq,beer,can,capitol,chinese,clam,clam,come,crab,credit,customer,definitely,definitely,definitely,delicious,dim,dining,do,drink,fast,favorite,finally,find,first,fish,food,food,food,food,food,food,food,food,food,food,food,food,food,french,friday,friend,friendly,friendly,fry,fry,get,get,get,get,get,get,give,give,give,go,go,go,go,goat,good,good,good,good,good,good,good,good,good,good,great,great,great,great,happy,high,highly,hole,hour,ice,indian,inspection_id,last,last,late,little,long,long,look,look,love,love,mac,make,make,make,mediocre,mexican,minute,minute,minute,much,never,never,next,noodle,nothing,onion,order,order,order,pad,pike,place,place,place,place,place,place,place,place,place,place,pretty,pretty,quality,really,really,really,really,reasonably,recommend,red,restaurant,saturday,second,serious,service,service,service,service,several,sit,small,somewhere,spring,staff,super,take,take,take,taste,thai,think,time,time,tom,top,try,visit,wait,wait,wait,wait,walk,want,want,want,well,west,wine,would,would,would,would,write,year
,good,order,get,good,want,try,experience,food,service,pork,selection,not,hill,food,chowd,chowder,back,cake,card,service,back,come,go,food,sum,experience,not,order,food,place,get,place,time,chip,arrive,bad,come,delicious,drink,get,go,good,great,mediocre,order,really,service,toast,night,order,service,staff,chicken,rice,drink,food,good,order,seat,table,place,star,try,back,get,place,wrong,cheese,burger,food,good,part,pizza,place,price,service,thing,time,atmosphere,food,place,service,hour,quality,recommend,wall,menu,cream,food,,night,time,night,bit,time,wait,forward,good,love,place,cheese,feel,reservation,sure,food,food,get,later,wait,good,come,go,time,soup,special,ring,drink,food,take,thai,place,eat,get,go,good,great,market,order,seattle,star,would,good,much,food,enjoy,good,nice,want,price,place,mill,seattle,night,time,pie,friendly,good,great,slow,time,bar,plate,else,roll,friendly,friendly,forever,minute,order,good,food,would,get,go,dougla,notch,place,seattle,go,minute,staff,wait,away,go,place,try,worth,seattle,list,definitely,give,go,recommend,review,ago
0,,,,1.0,,,,,1.0,36.0,,,,6.0,,,1.0,,,,,1.0,,1.0,2.0,,,,,,,,2.0,,,,,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,2.0,1.0,,1.0,,1.0,1.0,,3.0,1.0,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,DA2139834,,1.0,1.0,,1.0,,,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,3.0,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,
0,,,1.0,,,,,,,,6.0,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,2.0,,1.0,,,,2.0,5.0,,,,1.0,,,,,DA2140161,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2140162,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,DA2140164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,DA2140197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,3.0,,,,6.0,,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,3.0,,,,,1.0,1.0,,,,,,,,,,1.0,3.0,,2.0,1.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,DA2140523,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,1.0,2.0,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2140583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,1.0,,,,,,,2.0,1.0,,,,,2.0,,,,1.0,,1.0,2.0,,2.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,4.0,3.0,,,,2.0,,,,,,,,,1.0,,,,1.0,,2.0,,4.0,,,,,3.0,1.0,,1.0,1.0,2.0,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,,DA2141190,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,4.0,1.0,,,,,1.0,,,,3.0,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,,,,,,,,2.0,1.0,1.0,,5.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2141223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,DA2141488,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,
0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,1.0,,,DA2141795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,1.0,2.0,,1.0,1.0,,,,,,2.0,,,,,5.0,,3.0,,,,,2.0,,1.0,,,,1.0,,,3.0,,,,2.0,1.0,,,2.0,4.0,3.0,,1.0,1.0,1.0,,,,,,,2.0,,,,3.0,2.0,,,,1.0,6.0,2.0,,,,,2.0,,1.0,,2.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,5.0,,,,DA2142115,1.0,1.0,,2.0,,3.0,1.0,2.0,,2.0,,,,1.0,2.0,,,,1.0,,,,3.0,,,,,,,19.0,,2.0,1.0,2.0,3.0,,,,,,,1.0,,1.0,1.0,2.0,1.0,,1.0,2.0,,3.0,,,,,,1.0,,1.0,4.0,,,1.0,,,1.0,1.0,1.0,1.0,27.0,,,2.0,,,3.0,,,1.0,2.0,1.0,,2.0,,,,,,1.0,,2.0,1.0,,1.0
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,2.0,1.0,,,1.0,,DA2142170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,3.0,,,1.0,,,1.0,1.0,,2.0,,,,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,2.0,,1.0,,,,,,,,,4.0,,,,,,,1.0,,,1.0,,,3.0,1.0,,,1.0,,,,1.0,,,2.0,,DA2142174,,,,1.0,2.0,,,,2.0,1.0,,,,,,4.0,,,,1.0,,,1.0,,,,2.0,,1.0,,,,1.0,,,,,,1.0,,1.0,5.0,,,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,2.0,,2.0,,,
0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,DA2142224,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,2.0,1.0,,,,2.0,2.0,,,,DA2142618,,,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,2.0,,,,2.0,1.0,,1.0,,2.0,,,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,1.0,,,,2.0,,,,2.0,2.0,1.0,,,,1.0,,1.0,,,,,,,7.0,DA2142863,,,,2.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,2.0,,4.0,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0
0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2142988,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,DA2143321,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,DA2143491,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,1.0,2.0,,,1.0,,1.0,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,2.0,,,,3.0,,,,,,1.0,,,,,3.0,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,2.0,1.0,,,,,,,3.0,,1.0,,,,,,,1.0,2.0,1.0,,,3.0,,,,1.0,,2.0,,,,,,2.0,,,,1.0,,,,,,,,,,DA2143533,,1.0,,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,1.0,,,1.0,2.0,,,,,,2.0,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,2.0,,,,,1.0,,,,,2.0,,,2.0,,2.0,,,1.0,
0,2.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,2.0,3.0,,,,1.0,1.0,,,2.0,,1.0,,1.0,1.0,,2.0,,,,1.0,,,,,4.0,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,4.0,1.0,2.0,2.0,,,,2.0,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,,4.0,1.0,,1.0,2.0,,,,,DA2143536,2.0,,,1.0,1.0,,,,,1.0,,2.0,1.0,3.0,,,,,,,,1.0,5.0,,3.0,,,,,,,,3.0,5.0,,,,1.0,3.0,,,2.0,,1.0,1.0,2.0,,,1.0,,,4.0,1.0,,,2.0,3.0,2.0,,,5.0,1.0,1.0,,2.0,,,,,2.0,,2.0,,,,2.0,,,2.0,,1.0,1.0,,,,1.0,2.0,,,2.0,,,2.0,,
0,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,2.0,,1.0,,,,,,2.0,3.0,,,1.0,1.0,2.0,,,,DA2143548,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,DA2143549,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
0,,,,,,,,,,,,1.0,,,3.0,4.0,1.0,,,,,1.0,,,,,,,2.0,1.0,,,,2.0,,,,,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,3.0,,,,,1.0,,1.0,1.0,,,1.0,3.0,,,,,,,,DA2143629,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,,,1.0,,,,
0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,3.0,1.0,,,,11.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,DA2143631,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,1.0,,1.0
0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,DA2143636,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2143819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,DA2143967,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0
0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,4.0,,,,,,,,,,1.0,,,,1.0,,,2.0,,1.0,,1.0,,,,,2.0,1.0,3.0,,1.0,1.0,,4.0,,,,,,,,1.0,,,,,,1.0,2.0,,2.0,,1.0,2.0,,,,DA2143976,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,1.0,1.0,,,1.0,,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,3.0,3.0,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2143981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
0,,,,,,1.0,,,,,,,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,4.0,,,,,1.0,,,,,2.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,DA2143989,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,1.0,,,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0
0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,2.0,1.0,,,1.0,,,,,2.0,,2.0,3.0,,1.0,,,,,,,,2.0,,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,DA2144279,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,2.0,,,2.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2144597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,1.0,1.0,,,,,1.0,,,,2.0,,,,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,DA2144681,1.0,,1.0,1.0,,,1.0,,,,,,,,,6.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,DA2144866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,DA2144870,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2145067,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,DA2145094,,,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,DA2145095,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,
0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,DA2145251,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2145281,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,,1.0,,2.0,1.0,1.0,1.0,,,2.0,,,,DA2145310,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,2.0,,1.0,1.0,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,DA2145376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,DA2145380,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,1.0,,,,,,,,,,,2.0,,,,4.0,,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,1.0,,,,2.0,,,,,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,3.0,,6.0,1.0,,,2.0,,2.0,1.0,,,4.0,,,,,,1.0,3.0,1.0,,,1.0,,,,4.0,DA2145899,,,1.0,1.0,2.0,,1.0,,,1.0,,1.0,,2.0,,,,,,1.0,,,2.0,,,,,,,,,2.0,,1.0,,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,4.0,1.0,,1.0,2.0,2.0,2.0,,1.0,2.0
0,,,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,3.0,,,,,,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,,1.0,,1.0,,5.0,,,,,,2.0,,,,2.0,,1.0,1.0,2.0,,4.0,4.0,1.0,1.0,,1.0,,,,,DA2146244,2.0,1.0,1.0,,,,,,3.0,2.0,,2.0,,1.0,,10.0,,,1.0,,,,1.0,,1.0,,,,,,,,2.0,3.0,2.0,1.0,,,1.0,,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,1.0,2.0,,
0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,DA2146268,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,DA2146333,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,
0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,1.0,,DA2146648,,,,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,,,,1.0,,
